 year doy hour dst
 2021 165 4 -4
 2021 165 5 -3
 2021 165 6 -3
 2021 165 7 -2
 2021 165 8 -3
 2021 165 9 -5
 2021 165 10 -7
 2021 165 11 -5
 2021 165 12 -1
 2021 165 13 3
 2021 165 14 6
 2021 165 15 7
 2021 165 16 8
 2021 165 17 8
 2021 165 18 3
 2021 165 19 0
 2021 165 20 0
 2021 165 21 1
 2021 165 22 3
 2021 165 23 6
 2021 166 0 12
 2021 166 1 14
 2021 166 2 12
 2021 166 3 10
 2021 166 4 8
 2021 166 5 5
 2021 166 6 2
 2021 166 7 6
 2021 166 8 13
 2021 166 9 15
 2021 166 10 23
 2021 166 11 25
 2021 166 12 27
 2021 166 13 6
 2021 166 14 6
 2021 166 15 6
 2021 166 16 3
 2021 166 17 -5
 2021 166 18 -6
 2021 166 19 -10
 2021 166 20 -19
 2021 166 21 -16
 2021 166 22 -17
 2021 166 23 -15
 2021 167 0 -9
 2021 167 1 -21
 2021 167 2 -29
 2021 167 3 -20
 2021 167 4 -17
 2021 167 5 -21
 2021 167 6 -23
 2021 167 7 -17
 2021 167 8 -17
 2021 167 9 -11
 2021 167 10 -13
 2021 167 11 -14
 2021 167 12 -9
 2021 167 13 -8
 2021 167 14 -7
 2021 167 15 -7
 2021 167 16 -9
 2021 167 17 -14
 2021 167 18 -16
 2021 167 19 -19
 2021 167 20 -15
 2021 167 21 -14
 2021 167 22 -15
 2021 167 23 -14
 2021 168 0 -9
 2021 168 1 -6
 2021 168 2 -10
 2021 168 3 -16
 2021 168 4 -15
 2021 168 5 -15
 2021 168 6 -16
 2021 168 7 -9
 2021 168 8 -13
 2021 168 9 -12
 2021 168 10 -9
 2021 168 11 -7
 2021 168 12 -5
 2021 168 13 -2
 2021 168 14 0
 2021 168 15 -1
 2021 168 16 -4
 2021 168 17 -4
 2021 168 18 -5
 2021 168 19 -8
 2021 168 20 -7
 2021 168 21 -6
 2021 168 22 -4
 2021 168 23 -4
 2021 169 0 -4
 2021 169 1 -6
 2021 169 2 -11
 2021 169 3 -16
 2021 169 4 -16
 2021 169 5 -13
 2021 169 6 -12
 2021 169 7 -9
 2021 169 8 -8
 2021 169 9 -12
 2021 169 10 -17
 2021 169 11 -17
 2021 169 12 -13
 2021 169 13 -13
 2021 169 14 -13
 2021 169 15 -11
 2021 169 16 -10
 2021 169 17 -10
 2021 169 18 -10
 2021 169 19 -13
 2021 169 20 -15
 2021 169 21 -16
 2021 169 22 -14
 2021 169 23 -13
 2021 170 0 -12
 2021 170 1 -13
 2021 170 2 -13
 2021 170 3 -10
 2021 170 4 -10
 2021 170 5 -9
 2021 170 6 -7
 2021 170 7 -5
 2021 170 8 -7
 2021 170 9 -9
 2021 170 10 -8
 2021 170 11 -7
 2021 170 12 -7
 2021 170 13 -6
 2021 170 14 -4
 2021 170 15 -4
 2021 170 16 -5
 2021 170 17 -6
 2021 170 18 -7
 2021 170 19 -7
 2021 170 20 -6
 2021 170 21 -5
 2021 170 22 -3
 2021 170 23 -2
 2021 171 0 0
 2021 171 1 0
 2021 171 2 -2
 2021 171 3 0
 2021 171 4 -1
 2021 171 5 -1
 2021 171 6 -2
 2021 171 7 -1
 2021 171 8 -1
 2021 171 9 -2
 2021 171 10 -5
 2021 171 11 -5
 2021 171 12 -5
 2021 171 13 -2
 2021 171 14 0
 2021 171 15 2
 2021 171 16 3
 2021 171 17 4
 2021 171 18 4
 2021 171 19 1
 2021 171 20 2
 2021 171 21 3
 2021 171 22 4
 2021 171 23 6
 2021 172 0 6
 2021 172 1 4
 2021 172 2 1
 2021 172 3 0
 2021 172 4 2
 2021 172 5 6
 2021 172 6 7
 2021 172 7 7
 2021 172 8 6
 2021 172 9 3
 2021 172 10 2
 2021 172 11 1
 2021 172 12 3
 2021 172 13 5
 2021 172 14 8
 2021 172 15 8
 2021 172 16 9
 2021 172 17 7
 2021 172 18 5
 2021 172 19 2
 2021 172 20 -2
 2021 172 21 -2
 2021 172 22 -1
 2021 172 23 -2
 2021 173 0 -3
 2021 173 1 -1
 2021 173 2 6
 2021 173 3 11
 2021 173 4 4
 2021 173 5 -3
 2021 173 6 -10
 2021 173 7 -6
 2021 173 8 -8
 2021 173 9 -7
 2021 173 10 -8
 2021 173 11 -4
 2021 173 12 -2
 2021 173 13 4
 2021 173 14 7
 2021 173 15 6
 2021 173 16 8
 2021 173 17 6
 2021 173 18 3
 2021 173 19 -3
 2021 173 20 -5
 2021 173 21 -6
 2021 173 22 -3
 2021 173 23 -3
 2021 174 0 -2
 2021 174 1 0
 2021 174 2 1
 2021 174 3 0
 2021 174 4 -2
 2021 174 5 -4
 2021 174 6 -3
 2021 174 7 -1
 2021 174 8 -2
 2021 174 9 1
 2021 174 10 3
 2021 174 11 3
 2021 174 12 6
 2021 174 13 7
 2021 174 14 6
 2021 174 15 7
 2021 174 16 8
 2021 174 17 6
 2021 174 18 4
 2021 174 19 -2
 2021 174 20 -2
 2021 174 21 -1
 2021 174 22 1
 2021 174 23 3
 2021 175 0 4
 2021 175 1 5
 2021 175 2 4
 2021 175 3 5
 2021 175 4 5
 2021 175 5 4
 2021 175 6 6
 2021 175 7 5
 2021 175 8 3
 2021 175 9 1
 2021 175 10 5
 2021 175 11 9
 2021 175 12 10
 2021 175 13 12
 2021 175 14 15
 2021 175 15 15
 2021 175 16 13
 2021 175 17 11
 2021 175 18 12
 2021 175 19 10
 2021 175 20 12
 2021 175 21 12
 2021 175 22 9
 2021 175 23 8
 2021 176 0 11
 2021 176 1 0
 2021 176 2 -11
 2021 176 3 -11
 2021 176 4 -8
 2021 176 5 -6
 2021 176 6 -6
 2021 176 7 -6
 2021 176 8 -7
 2021 176 9 -6
 2021 176 10 -7
 2021 176 11 -7
 2021 176 12 -4
 2021 176 13 -2
 2021 176 14 -3
 2021 176 15 -2
 2021 176 16 -1
 2021 176 17 -3
 2021 176 18 -6
 2021 176 19 -6
 2021 176 20 -5
 2021 176 21 -3
 2021 176 22 -3
 2021 176 23 -1
 2021 177 0 -3
 2021 177 1 0
 2021 177 2 3
 2021 177 3 3
 2021 177 4 1
 2021 177 5 0
 2021 177 6 0
 2021 177 7 0
 2021 177 8 2
 2021 177 9 -1
 2021 177 10 -3
 2021 177 11 -3
 2021 177 12 -1
 2021 177 13 2
 2021 177 14 5
 2021 177 15 5
 2021 177 16 3
 2021 177 17 2
 2021 177 18 1
 2021 177 19 -3
 2021 177 20 -3
 2021 177 21 -1
 2021 177 22 -1
 2021 177 23 -3
 2021 178 0 0
 2021 178 1 3
 2021 178 2 3
 2021 178 3 -1
 2021 178 4 0
 2021 178 5 2
 2021 178 6 2
 2021 178 7 2
 2021 178 8 2
 2021 178 9 1
 2021 178 10 1
 2021 178 11 -1
 2021 178 12 -3
 2021 178 13 -2
 2021 178 14 -4
 2021 178 15 -4
 2021 178 16 -4
 2021 178 17 0
 2021 178 18 1
 2021 178 19 4
 2021 178 20 4
 2021 178 21 4
 2021 178 22 2
 2021 178 23 5
 2021 179 0 5
 2021 179 1 4
 2021 179 2 4
 2021 179 3 4
 2021 179 4 5
 2021 179 5 4
 2021 179 6 3
 2021 179 7 1
 2021 179 8 2
 2021 179 9 4
 2021 179 10 4
 2021 179 11 4
 2021 179 12 6
 2021 179 13 6
 2021 179 14 7
 2021 179 15 8
 2021 179 16 8
 2021 179 17 7
 2021 179 18 6
 2021 179 19 5
 2021 179 20 6
 2021 179 21 7
 2021 179 22 3
 2021 179 23 0
 2021 180 0 0
 2021 180 1 3
 2021 180 2 6
 2021 180 3 7
 2021 180 4 6
 2021 180 5 7
 2021 180 6 6
 2021 180 7 7
 2021 180 8 7
 2021 180 9 6
 2021 180 10 7
 2021 180 11 9
 2021 180 12 9
 2021 180 13 12
 2021 180 14 11
 2021 180 15 9
 2021 180 16 10
 2021 180 17 8
 2021 180 18 5
 2021 180 19 4
 2021 180 20 5
 2021 180 21 6
 2021 180 22 8
 2021 180 23 8
 2021 181 0 9
 2021 181 1 12
 2021 181 2 10
 2021 181 3 15
 2021 181 4 16
 2021 181 5 10
 2021 181 6 7
 2021 181 7 3
 2021 181 8 -4
 2021 181 9 -17
 2021 181 10 -24
 2021 181 11 -16
 2021 181 12 -13
 2021 181 13 -12
 2021 181 14 -9
 2021 181 15 -10
 2021 181 16 -7
 2021 181 17 -8
 2021 181 18 -7
 2021 181 19 -10
 2021 181 20 -17
 2021 181 21 -30
 2021 181 22 -29
 2021 181 23 -19
 2021 182 0 -15
 2021 182 1 -12
 2021 182 2 -14
 2021 182 3 -9
 2021 182 4 -11
 2021 182 5 -5
 2021 182 6 -4
 2021 182 7 -8
 2021 182 8 -7
 2021 182 9 -9
 2021 182 10 -10
 2021 182 11 -11
 2021 182 12 -12
 2021 182 13 -15
 2021 182 14 -14
 2021 182 15 -13
 2021 182 16 -15
 2021 182 17 -16
 2021 182 18 -9
 2021 182 19 -7
 2021 182 20 -6
 2021 182 21 -4
 2021 182 22 -5
 2021 182 23 -6
 2021 183 0 -10
 2021 183 1 -12
 2021 183 2 -14
 2021 183 3 -11
 2021 183 4 -8
 2021 183 5 -8
 2021 183 6 -4
 2021 183 7 -3
 2021 183 8 -1
 2021 183 9 -1
 2021 183 10 -2
 2021 183 11 -6
 2021 183 12 -5
 2021 183 13 -3
 2021 183 14 -2
 2021 183 15 -1
 2021 183 16 -7
 2021 183 17 -11
 2021 183 18 -7
 2021 183 19 -8
 2021 183 20 -6
 2021 183 21 -3
 2021 183 22 -3
 2021 183 23 -6
 2021 184 0 -11
 2021 184 1 -11
 2021 184 2 -8
 2021 184 3 -7
 2021 184 4 -6
 2021 184 5 -4
 2021 184 6 -4
 2021 184 7 -5
 2021 184 8 -3
 2021 184 9 -3
 2021 184 10 -4
 2021 184 11 -4
 2021 184 12 -8
 2021 184 13 -11
 2021 184 14 -12
 2021 184 15 -7
 2021 184 16 -8
 2021 184 17 -6
 2021 184 18 0
 2021 184 19 2
 2021 184 20 2
 2021 184 21 3
 2021 184 22 2
 2021 184 23 3
 2021 185 0 2
 2021 185 1 3
 2021 185 2 2
 2021 185 3 0
 2021 185 4 -3
 2021 185 5 -3
 2021 185 6 -1
 2021 185 7 0
 2021 185 8 0
 2021 185 9 1
 2021 185 10 5
 2021 185 11 6
 2021 185 12 6
 2021 185 13 5
 2021 185 14 3
 2021 185 15 3
 2021 185 16 0
 2021 185 17 0
 2021 185 18 5
 2021 185 19 5
 2021 185 20 5
 2021 185 21 5
 2021 185 22 4
 2021 185 23 4
 2021 186 0 3
 2021 186 1 6
 2021 186 2 13
 2021 186 3 16
 2021 186 4 17
 2021 186 5 15
 2021 186 6 14
 2021 186 7 15
 2021 186 8 18
 2021 186 9 17
 2021 186 10 11
 2021 186 11 11
 2021 186 12 8
 2021 186 13 6
 2021 186 14 5
 2021 186 15 4
 2021 186 16 2
 2021 186 17 -7
 2021 186 18 -7
 2021 186 19 -10
 2021 186 20 -13
 2021 186 21 -15
 2021 186 22 -15
 2021 186 23 -16
 2021 187 0 -17
 2021 187 1 -15
 2021 187 2 -10
 2021 187 3 -9
 2021 187 4 -8
 2021 187 5 -8
 2021 187 6 -8
 2021 187 7 -10
 2021 187 8 -8
 2021 187 9 -6
 2021 187 10 -3
 2021 187 11 -2
 2021 187 12 0
 2021 187 13 -4
 2021 187 14 -9
 2021 187 15 -7
 2021 187 16 -8
 2021 187 17 -10
 2021 187 18 -7
 2021 187 19 -10
 2021 187 20 -11
 2021 187 21 -9
 2021 187 22 -8
 2021 187 23 -5
 2021 188 0 -6
 2021 188 1 -5
 2021 188 2 -4
 2021 188 3 -3
 2021 188 4 -4
 2021 188 5 -6
 2021 188 6 -6
 2021 188 7 -8
 2021 188 8 -11
 2021 188 9 -8
 2021 188 10 0
 2021 188 11 4
 2021 188 12 4
 2021 188 13 3
 2021 188 14 0
 2021 188 15 1
 2021 188 16 0
 2021 188 17 -1
 2021 188 18 5
 2021 188 19 2
 2021 188 20 3
 2021 188 21 5
 2021 188 22 1
 2021 188 23 -1
 2021 189 0 -2
 2021 189 1 -6
 2021 189 2 -8
 2021 189 3 -4
 2021 189 4 2
 2021 189 5 3
 2021 189 6 2
 2021 189 7 1
 2021 189 8 -1
 2021 189 9 -1
 2021 189 10 -1
 2021 189 11 0
 2021 189 12 1
 2021 189 13 -1
 2021 189 14 -2
 2021 189 15 -3
 2021 189 16 -7
 2021 189 17 -7
 2021 189 18 1
 2021 189 19 2
 2021 189 20 5
 2021 189 21 9
 2021 189 22 9
 2021 189 23 8
 2021 190 0 1
 2021 190 1 0
 2021 190 2 -2
 2021 190 3 -2
 2021 190 4 2
 2021 190 5 2
 2021 190 6 2
 2021 190 7 2
 2021 190 8 2
 2021 190 9 1
 2021 190 10 3
 2021 190 11 5
 2021 190 12 7
 2021 190 13 9
 2021 190 14 10
 2021 190 15 12
 2021 190 16 12
 2021 190 17 18
 2021 190 18 14
 2021 190 19 15
 2021 190 20 15
 2021 190 21 17
 2021 190 22 17
 2021 190 23 21
 2021 191 0 17
 2021 191 1 11
 2021 191 2 4
 2021 191 3 -3
 2021 191 4 -3
 2021 191 5 1
 2021 191 6 4
 2021 191 7 5
 2021 191 8 6
 2021 191 9 2
 2021 191 10 1
 2021 191 11 1
 2021 191 12 -1
 2021 191 13 -2
 2021 191 14 -3
 2021 191 15 -2
 2021 191 16 -5
 2021 191 17 -6
 2021 191 18 -1
 2021 191 19 1
 2021 191 20 -2
 2021 191 21 -1
 2021 191 22 -4
 2021 191 23 -2
 2021 192 0 2
 2021 192 1 3
 2021 192 2 4
 2021 192 3 7
 2021 192 4 11
 2021 192 5 9
 2021 192 6 7
 2021 192 7 8
 2021 192 8 10
 2021 192 9 10
 2021 192 10 13
 2021 192 11 13
 2021 192 12 10
 2021 192 13 7
 2021 192 14 8
 2021 192 15 11
 2021 192 16 10
 2021 192 17 10
 2021 192 18 14
 2021 192 19 10
 2021 192 20 8
 2021 192 21 5
 2021 192 22 2
 2021 192 23 3
 2021 193 0 4
 2021 193 1 5
 2021 193 2 6
 2021 193 3 8
 2021 193 4 12
 2021 193 5 13
 2021 193 6 15
 2021 193 7 15
 2021 193 8 16
 2021 193 9 14
 2021 193 10 12
 2021 193 11 13
 2021 193 12 13
 2021 193 13 17
 2021 193 14 19
 2021 193 15 16
 2021 193 16 12
 2021 193 17 9
 2021 193 18 10
 2021 193 19 8
 2021 193 20 9
 2021 193 21 9
 2021 193 22 11
 2021 193 23 5
 2021 194 0 -7
 2021 194 1 -15
 2021 194 2 -15
 2021 194 3 -12
 2021 194 4 -7
 2021 194 5 -6
 2021 194 6 -4
 2021 194 7 1
 2021 194 8 3
 2021 194 9 4
 2021 194 10 3
 2021 194 11 2
 2021 194 12 3
 2021 194 13 4
 2021 194 14 1
 2021 194 15 0
 2021 194 16 -1
 2021 194 17 -2
 2021 194 18 0
 2021 194 19 -1
 2021 194 20 -2
 2021 194 21 -4
 2021 194 22 -3
 2021 194 23 -2
 2021 195 0 -2
 2021 195 1 -3
 2021 195 2 -4
 2021 195 3 -2
 2021 195 4 0
 2021 195 5 2
 2021 195 6 2
 2021 195 7 2
 2021 195 8 6
 2021 195 9 8
 2021 195 10 20
 2021 195 11 17
 2021 195 12 15
 2021 195 13 16
 2021 195 14 14
 2021 195 15 12
 2021 195 16 5
 2021 195 17 -7
 2021 195 18 -26
 2021 195 19 -32
 2021 195 20 -33
 2021 195 21 -27
 2021 195 22 -32
 2021 195 23 -33
 2021 196 0 -34
 2021 196 1 -33
 2021 196 2 -30
 2021 196 3 -24
 2021 196 4 -17
 2021 196 5 -18
 2021 196 6 -16
 2021 196 7 -13
 2021 196 8 -14
 2021 196 9 -15
 2021 196 10 -13
 2021 196 11 -8
 2021 196 12 -8
 2021 196 13 -10
 2021 196 14 -6
 2021 196 15 -7
 2021 196 16 -9
 2021 196 17 -11
 2021 196 18 -11
 2021 196 19 -13
 2021 196 20 -19
 2021 196 21 -18
 2021 196 22 -13
 2021 196 23 -11
 2021 197 0 -20
 2021 197 1 -23
 2021 197 2 -19
 2021 197 3 -13
 2021 197 4 -8
 2021 197 5 -7
 2021 197 6 -5
 2021 197 7 -3
 2021 197 8 -1
 2021 197 9 -1
 2021 197 10 -1
 2021 197 11 -1
 2021 197 12 -2
 2021 197 13 -2
 2021 197 14 -2
 2021 197 15 -3
 2021 197 16 -6
 2021 197 17 -5
 2021 197 18 -1
 2021 197 19 1
 2021 197 20 1
 2021 197 21 4
 2021 197 22 4
 2021 197 23 1
 2021 198 0 -5
 2021 198 1 -11
 2021 198 2 -13
 2021 198 3 -10
 2021 198 4 -4
 2021 198 5 0
 2021 198 6 2
 2021 198 7 2
 2021 198 8 4
 2021 198 9 4
 2021 198 10 4
 2021 198 11 2
 2021 198 12 1
 2021 198 13 1
 2021 198 14 7
 2021 198 15 6
 2021 198 16 3
 2021 198 17 2
 2021 198 18 4
 2021 198 19 4
 2021 198 20 6
 2021 198 21 11
 2021 198 22 12
 2021 198 23 10
 2021 199 0 7
 2021 199 1 4
 2021 199 2 1
 2021 199 3 1
 2021 199 4 3
 2021 199 5 5
 2021 199 6 9
 2021 199 7 11
 2021 199 8 14
 2021 199 9 11
 2021 199 10 13
 2021 199 11 10
 2021 199 12 7
 2021 199 13 9
 2021 199 14 8
 2021 199 15 5
 2021 199 16 0
 2021 199 17 -1
 2021 199 18 4
 2021 199 19 3
 2021 199 20 5
 2021 199 21 8
 2021 199 22 11
 2021 199 23 7
 2021 200 0 2
 2021 200 1 4
 2021 200 2 10
 2021 200 3 8
 2021 200 4 8
 2021 200 5 3
 2021 200 6 7
 2021 200 7 10
 2021 200 8 8
 2021 200 9 3
 2021 200 10 5
 2021 200 11 7
 2021 200 12 21
 2021 200 13 20
 2021 200 14 16
 2021 200 15 22
 2021 200 16 16
 2021 200 17 4
 2021 200 18 0
 2021 200 19 2
 2021 200 20 4
 2021 200 21 5
 2021 200 22 1
 2021 200 23 -3
 2021 201 0 -4
 2021 201 1 -7
 2021 201 2 -9
 2021 201 3 -4
 2021 201 4 -1
 2021 201 5 1
 2021 201 6 6
 2021 201 7 6
 2021 201 8 6
 2021 201 9 2
 2021 201 10 4
 2021 201 11 10
 2021 201 12 17
 2021 201 13 19
 2021 201 14 16
 2021 201 15 15
 2021 201 16 14
 2021 201 17 6
 2021 201 18 -5
 2021 201 19 -11
 2021 201 20 -12
 2021 201 21 -7
 2021 201 22 -13
 2021 201 23 -19
 2021 202 0 -15
 2021 202 1 -13
 2021 202 2 -15
 2021 202 3 -13
 2021 202 4 -13
 2021 202 5 -12
 2021 202 6 -8
 2021 202 7 -6
 2021 202 8 -5
 2021 202 9 -4
 2021 202 10 -4
 2021 202 11 4
 2021 202 12 10
 2021 202 13 6
 2021 202 14 2
 2021 202 15 -2
 2021 202 16 -5
 2021 202 17 -6
 2021 202 18 -14
 2021 202 19 -16
 2021 202 20 -14
 2021 202 21 -14
 2021 202 22 -14
 2021 202 23 -11
 2021 203 0 -14
 2021 203 1 -17
 2021 203 2 -16
 2021 203 3 -14
 2021 203 4 -9
 2021 203 5 -13
 2021 203 6 -18
 2021 203 7 -26
 2021 203 8 -28
 2021 203 9 -26
 2021 203 10 -30
 2021 203 11 -29
 2021 203 12 -25
 2021 203 13 -21
 2021 203 14 -19
 2021 203 15 -16
 2021 203 16 -14
 2021 203 17 -23
 2021 203 18 -24
 2021 203 19 -23
 2021 203 20 -20
 2021 203 21 -17
 2021 203 22 -15
 2021 203 23 -16
 2021 204 0 -17
 2021 204 1 -15
 2021 204 2 -12
 2021 204 3 -12
 2021 204 4 -9
 2021 204 5 -7
 2021 204 6 -8
 2021 204 7 -9
 2021 204 8 -10
 2021 204 9 -9
 2021 204 10 -10
 2021 204 11 -9
 2021 204 12 -3
 2021 204 13 0
 2021 204 14 2
 2021 204 15 1
 2021 204 16 7
 2021 204 17 10
 2021 204 18 -8
 2021 204 19 -10
 2021 204 20 -7
 2021 204 21 -7
 2021 204 22 -6
 2021 204 23 -4
 2021 205 0 0
 2021 205 1 -1
 2021 205 2 -2
 2021 205 3 0
 2021 205 4 0
 2021 205 5 0
 2021 205 6 -2
 2021 205 7 -4
 2021 205 8 -3
 2021 205 9 -4
 2021 205 10 -5
 2021 205 11 -8
 2021 205 12 -8
 2021 205 13 -7
 2021 205 14 -7
 2021 205 15 -6
 2021 205 16 -6
 2021 205 17 -7
 2021 205 18 -4
 2021 205 19 -3
 2021 205 20 -5
 2021 205 21 -6
 2021 205 22 -6
 2021 205 23 -8
 2021 206 0 -6
 2021 206 1 -4
 2021 206 2 -6
 2021 206 3 -3
 2021 206 4 0
 2021 206 5 1
 2021 206 6 1
 2021 206 7 2
 2021 206 8 3
 2021 206 9 2
 2021 206 10 3
 2021 206 11 5
 2021 206 12 5
 2021 206 13 4
 2021 206 14 1
 2021 206 15 0
 2021 206 16 -1
 2021 206 17 -1
 2021 206 18 3
 2021 206 19 6
 2021 206 20 4
 2021 206 21 3
 2021 206 22 3
 2021 206 23 5
 2021 207 0 5
 2021 207 1 3
 2021 207 2 2
 2021 207 3 -1
 2021 207 4 -4
 2021 207 5 -4
 2021 207 6 -1
 2021 207 7 0
 2021 207 8 2
 2021 207 9 4
 2021 207 10 5
 2021 207 11 4
 2021 207 12 0
 2021 207 13 1
 2021 207 14 3
 2021 207 15 5
 2021 207 16 5
 2021 207 17 4
 2021 207 18 9
 2021 207 19 11
 2021 207 20 12
 2021 207 21 15
 2021 207 22 15
 2021 207 23 14
 2021 208 0 9
 2021 208 1 4
 2021 208 2 5
 2021 208 3 8
 2021 208 4 11
 2021 208 5 12
 2021 208 6 13
 2021 208 7 13
 2021 208 8 15
 2021 208 9 16
 2021 208 10 17
 2021 208 11 19
 2021 208 12 19
 2021 208 13 21
 2021 208 14 22
 2021 208 15 13
 2021 208 16 7
 2021 208 17 9
 2021 208 18 19
 2021 208 19 25
 2021 208 20 33
 2021 208 21 35
 2021 208 22 33
 2021 208 23 28
 2021 209 0 21
 2021 209 1 18
 2021 209 2 14
 2021 209 3 3
 2021 209 4 -1
 2021 209 5 4
 2021 209 6 4
 2021 209 7 5
 2021 209 8 5
 2021 209 9 7
 2021 209 10 8
 2021 209 11 8
 2021 209 12 15
 2021 209 13 17
 2021 209 14 13
 2021 209 15 6
 2021 209 16 -4
 2021 209 17 -11
 2021 209 18 -15
 2021 209 19 -7
 2021 209 20 -1
 2021 209 21 1
 2021 209 22 -2
 2021 209 23 -7
 2021 210 0 -11
 2021 210 1 -13
 2021 210 2 -14
 2021 210 3 -12
 2021 210 4 -11
 2021 210 5 -14
 2021 210 6 -11
 2021 210 7 -9
 2021 210 8 -6
 2021 210 9 -3
 2021 210 10 -5
 2021 210 11 -7
 2021 210 12 -3
 2021 210 13 -2
 2021 210 14 -3
 2021 210 15 -7
 2021 210 16 -8
 2021 210 17 -7
 2021 210 18 -2
 2021 210 19 -3
 2021 210 20 -7
 2021 210 21 -7
 2021 210 22 -3
 2021 210 23 0
 2021 211 0 -1
 2021 211 1 -4
 2021 211 2 -5
 2021 211 3 -6
 2021 211 4 -3
 2021 211 5 -2
 2021 211 6 -3
 2021 211 7 -9
 2021 211 8 -6
 2021 211 9 -3
 2021 211 10 2
 2021 211 11 6
 2021 211 12 5
 2021 211 13 11
 2021 211 14 15
 2021 211 15 41
 2021 211 16 39
 2021 211 17 57
 2021 211 18 47
 2021 211 19 21
 2021 211 20 9
 2021 211 21 9
 2021 211 22 8
 2021 211 23 8
 2021 212 0 2
 2021 212 1 2
 2021 212 2 7
 2021 212 3 11
 2021 212 4 11
 2021 212 5 9
 2021 212 6 10
 2021 212 7 9
 2021 212 8 7
 2021 212 9 6
 2021 212 10 4
 2021 212 11 4
 2021 212 12 7
 2021 212 13 8
 2021 212 14 10
 2021 212 15 12
 2021 212 16 8
 2021 212 17 4
 2021 212 18 8
 2021 212 19 8
 2021 212 20 8
 2021 212 21 8
 2021 212 22 6
 2021 212 23 7
 2021 213 0 -1
 2021 213 1 0
 2021 213 2 -1
 2021 213 3 -2
 2021 213 4 -1
 2021 213 5 -1
 2021 213 6 -1
 2021 213 7 -3
 2021 213 8 -3
 2021 213 9 -4
 2021 213 10 -5
 2021 213 11 -5
 2021 213 12 -3
 2021 213 13 -5
 2021 213 14 -5
 2021 213 15 -4
 2021 213 16 -4
 2021 213 17 -5
 2021 213 18 -4
 2021 213 19 -4
 2021 213 20 -5
 2021 213 21 -7
 2021 213 22 -4
 2021 213 23 -2
 2021 214 0 1
 2021 214 1 0
 2021 214 2 -2
 2021 214 3 -2
 2021 214 4 -1
 2021 214 5 -1
 2021 214 6 -1
 2021 214 7 -4
 2021 214 8 -4
 2021 214 9 -5
 2021 214 10 3
 2021 214 11 9
 2021 214 12 16
 2021 214 13 19
 2021 214 14 17
 2021 214 15 9
 2021 214 16 -1
 2021 214 17 -12
 2021 214 18 -28
 2021 214 19 -38
 2021 214 20 -22
 2021 214 21 -19
 2021 214 22 -3
 2021 214 23 -8
 2021 215 0 -9
 2021 215 1 -18
 2021 215 2 -25
 2021 215 3 -20
 2021 215 4 -22
 2021 215 5 -24
 2021 215 6 -25
 2021 215 7 -27
 2021 215 8 -28
 2021 215 9 -25
 2021 215 10 -25
 2021 215 11 -26
 2021 215 12 -23
 2021 215 13 -23
 2021 215 14 -22
 2021 215 15 -25
 2021 215 16 -27
 2021 215 17 -30
 2021 215 18 -32
 2021 215 19 -35
 2021 215 20 -32
 2021 215 21 -32
 2021 215 22 -33
 2021 215 23 -32
 2021 216 0 -27
 2021 216 1 -21
 2021 216 2 -21
 2021 216 3 -17
 2021 216 4 -15
 2021 216 5 -14
 2021 216 6 -10
 2021 216 7 -11
 2021 216 8 -12
 2021 216 9 -16
 2021 216 10 -16
 2021 216 11 -11
 2021 216 12 -4
 2021 216 13 -7
 2021 216 14 -5
 2021 216 15 -6
 2021 216 16 -4
 2021 216 17 -4
 2021 216 18 -8
 2021 216 19 -9
 2021 216 20 -8
 2021 216 21 -6
 2021 216 22 -7
 2021 216 23 -8
 2021 217 0 -7
 2021 217 1 -7
 2021 217 2 -9
 2021 217 3 -11
 2021 217 4 -11
 2021 217 5 -8
 2021 217 6 -6
 2021 217 7 -6
 2021 217 8 -7
 2021 217 9 -8
 2021 217 10 -10
 2021 217 11 -9
 2021 217 12 -8
 2021 217 13 -9
 2021 217 14 -7
 2021 217 15 -5
 2021 217 16 -2
 2021 217 17 -3
 2021 217 18 -3
 2021 217 19 -2
 2021 217 20 0
 2021 217 21 1
 2021 217 22 1
 2021 217 23 1
 2021 218 0 0
 2021 218 1 2
 2021 218 2 2
 2021 218 3 5
 2021 218 4 9
 2021 218 5 9
 2021 218 6 10
 2021 218 7 9
 2021 218 8 4
 2021 218 9 -1
 2021 218 10 -1
 2021 218 11 2
 2021 218 12 2
 2021 218 13 1
 2021 218 14 4
 2021 218 15 0
 2021 218 16 -4
 2021 218 17 -10
 2021 218 18 -13
 2021 218 19 -18
 2021 218 20 -20
 2021 218 21 -23
 2021 218 22 -26
 2021 218 23 -30
 2021 219 0 -28
 2021 219 1 -30
 2021 219 2 -32
 2021 219 3 -36
 2021 219 4 -35
 2021 219 5 -33
 2021 219 6 -38
 2021 219 7 -30
 2021 219 8 -24
 2021 219 9 -19
 2021 219 10 -17
 2021 219 11 -20
 2021 219 12 -15
 2021 219 13 -14
 2021 219 14 -20
 2021 219 15 -19
 2021 219 16 -16
 2021 219 17 -19
 2021 219 18 -21
 2021 219 19 -22
 2021 219 20 -21
 2021 219 21 -20
 2021 219 22 -19
 2021 219 23 -21
 2021 220 0 -23
 2021 220 1 -23
 2021 220 2 -22
 2021 220 3 -18
 2021 220 4 -12
 2021 220 5 -10
 2021 220 6 -9
 2021 220 7 -9
 2021 220 8 -9
 2021 220 9 -9
 2021 220 10 -12
